"";"Boguslawa_Andrzejewska_1_Theta_Healing";"Boguslawa_Andrzejewska_2_Badz_zwyciezca_8_krokow_do_sukcesu";"Boguslawa_Andrzejewska_3_Czy_istnieje_prawda";"Boguslawa_Andrzejewska_4_O_pozytywnym_mysleniu";"gwiezdna_wedrowka_czy_leci_z_nami_polak_wydanie_drugie_poprawione";"gwiezdna_wedrowka_lot_von_brauna";"gwiezdna_wedrowka_lot_von_brauna_cz_iii";"gwiezdna_wedrowka_lot_von_brauna_ii";"Jaszczuk_Jakub-Stern_1_Foresta-Umbra_RuLit_Me";"Jaszczuk_Jakub-Stern_2_Plan-Sary_RuLit_Me";"Jaszczuk_Jakub-Stern_3_Marionetki_RuLit_Me";"Jaszczuk_Jakub-Stern_4_Akuszer-smierci_RuLit_Me";"Wiedzmin_1_Ostatnie-zyczenie";"Wiedzmin_2_Miecz-przeznaczenia";"Wiedzmin_3_Krew-elfow";"Wiedzmin_4_Czas-pogardy";"Wiedzmin_5_chszest-ognia";"Wiedzmin_6_Wieza-jaskolki";"Wiedzmin_7_pani-jeziora";"wiedzmin_8_Sezon-burz"
"powolny";0;0;0;0;0;0;0,00468130664291807;0;0;0;0;0;0,00570498303412128;0,00599981419867535;0;0;0;0;0,00580482023721841;0
"powracac";0;0;0;0;0;0;0;0;0;0,00609429946164662;0;0;0;0;0;0;0,00509194757650737;0;0,00580482023721841;0,00963455641032101
"powroz";0;0;0;0;0;0;0;0;0;0;0,00495080617246772;0;0,00570498303412128;0;0,0150774551616062;0;0;0,00566323925582283;0;0
"powstac";0;0;0,00535006473476351;0;0;0;0,00468130664291807;0;0;0;0;0;0;0;0,00376936379040156;0;0,00509194757650737;0;0;0
"powstawac";0;0;0,0160501942042905;0,0235131958975935;0;0;0;0;0,00448248666966672;0;0;0;0;0;0;0;0;0;0;0,00963455641032101
"powstrzymujac";0;0;0;0;0;0,00455280018605365;0;0;0;0;0;0,00963455641032101;0;0;0;0,0058634547850691;0;0;0,00580482023721841;0
"pozbierac";0;0;0;0;0;0;0,00936261328583614;0;0,00448248666966672;0;0;0;0;0;0;0;0,00509194757650737;0,00566323925582283;0;0
"pozdrawiac";0;0;0;0;0,0040735580612059;0;0;0;0;0,00609429946164662;0;0,0048172782051605;0,00570498303412128;0;0;0;0;0;0;0
"poznaczyc";0;0;0;0;0;0;0;0;0;0;0;0;0,00570498303412128;0,00599981419867535;0;0;0,00509194757650737;0,00566323925582283;0;0
"prace";0,00576160817589916;0;0,00535006473476351;0;0;0;0;0;0;0,00609429946164662;0;0,0048172782051605;0;0;0;0;0;0;0;0
"pranie";0,00576160817589916;0,00527710930656219;0;0;0;0;0;0;0;0;0;0;0;0,00599981419867535;0;0;0;0;0;0,019269112820642
"prawnik";0;0;0,010700129469527;0;0;0,00455280018605365;0;0;0;0,00609429946164662;0;0;0;0;0;0;0;0,00566323925582283;0;0
"prawosc";0;0;0,00535006473476351;0;0,0040735580612059;0;0;0;0;0;0;0;0;0;0;0;0;0,0113264785116457;0,00580482023721841;0
"prezentacja";0;0;0;0;0;0;0;0;0,00448248666966672;0,00609429946164662;0,00990161234493545;0;0;0;0;0;0,0101838951530147;0;0;0
"procedura";0;0;0;0;0,0040735580612059;0,00455280018605365;0;0;0;0;0,00495080617246772;0;0;0;0;0;0;0;0;0,00963455641032101
"promieniowac";0;0,00527710930656219;0;0,00587829897439839;0;0;0;0,00420639147624522;0;0;0;0;0,00570498303412128;0;0;0;0;0;0;0
"propagatorka";0,00576160817589916;0,00527710930656219;0,00535006473476351;0,00587829897439839;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"proporcjonalny";0,00576160817589916;0;0;0;0;0;0;0;0;0;0;0;0,00570498303412128;0;0;0,0058634547850691;0;0;0,00580482023721841;0
"prosperujaco";0,00576160817589916;0,00527710930656219;0,00535006473476351;0,00587829897439839;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"proszac";0;0,00527710930656219;0,00535006473476351;0;0;0;0;0;0;0;0;0,0048172782051605;0;0,00599981419867535;0;0;0;0;0;0
"proszek";0;0;0;0;0,0040735580612059;0;0,00468130664291807;0;0,00448248666966672;0;0;0;0;0;0;0;0;0,0113264785116457;0;0
"przebiegac";0;0;0;0,0117565979487968;0;0;0;0;0;0;0;0,0048172782051605;0;0;0,00376936379040156;0;0;0,00566323925582283;0;0
"przebijac";0;0,00527710930656219;0;0;0;0;0;0,00420639147624522;0,00448248666966672;0;0;0;0;0;0,00376936379040156;0;0;0;0;0
"przebyc";0;0;0;0;0;0;0;0;0,00448248666966672;0;0;0;0,0114099660682426;0,00599981419867535;0;0,0058634547850691;0;0;0;0
"przechylic";0;0;0;0;0;0;0;0;0;0;0,00495080617246772;0,00963455641032101;0;0,0119996283973507;0,00376936379040156;0;0;0;0;0
"przeciag";0;0;0,00535006473476351;0;0;0;0;0;0;0;0,00495080617246772;0,0048172782051605;0;0;0;0;0;0;0,00580482023721841;0
"przecinac";0;0;0;0;0;0;0;0;0;0;0;0;0,0114099660682426;0;0,00376936379040156;0,0058634547850691;0;0;0,00580482023721841;0
"przeciwko";0;0;0;0;0;0,0091056003721073;0;0;0;0,00609429946164662;0;0;0;0;0;0,0058634547850691;0;0;0,00580482023721841;0
"przeczesac";0;0;0;0;0;0;0;0;0,00448248666966672;0,00609429946164662;0,00495080617246772;0;0;0;0,00376936379040156;0;0;0;0;0
"przeczuwac";0;0;0;0;0;0,00455280018605365;0;0,00420639147624522;0,00448248666966672;0;0;0;0;0;0;0;0;0;0,00580482023721841;0
"przedstawiciel";0;0;0;0;0,0081471161224118;0;0;0,00420639147624522;0;0;0;0;0;0;0,00753872758080312;0,0058634547850691;0;0;0;0
"przedstawienie";0;0;0;0,00587829897439839;0;0,00455280018605365;0;0;0;0;0;0;0;0;0,00376936379040156;0;0,00509194757650737;0;0;0
"przedzial";0;0;0;0;0,0040735580612059;0;0,0374504531433446;0,00420639147624522;0;0;0,00990161234493545;0;0;0;0;0;0;0;0;0
"przegonic";0;0;0,00535006473476351;0;0;0;0;0;0,00448248666966672;0;0,00495080617246772;0,0048172782051605;0;0;0;0;0;0;0;0
"przegub";0;0;0;0;0;0;0;0;0;0;0;0,0048172782051605;0,00570498303412128;0,00599981419867535;0,00753872758080312;0;0;0;0;0
"przejawiac";0,0115232163517983;0,00527710930656219;0;0,00587829897439839;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00963455641032101
"przejmowac";0;0;0;0;0,0040735580612059;0;0;0,00420639147624522;0;0;0;0;0;0;0,00376936379040156;0;0;0;0;0,00963455641032101
"przekonywac";0;0;0;0,0117565979487968;0;0;0,00468130664291807;0;0,00448248666966672;0;0;0;0;0;0;0,0058634547850691;0;0;0;0
"przekraczac";0,00576160817589916;0;0;0;0;0,00455280018605365;0;0,00420639147624522;0;0;0;0;0;0;0;0;0,00509194757650737;0;0;0
"przekroczyc";0;0;0;0;0;0;0;0;0;0;0,0148524185174032;0,00963455641032101;0;0;0,00376936379040156;0,0058634547850691;0;0;0;0
"przelatywac";0,00576160817589916;0;0;0;0,0081471161224118;0;0;0,00420639147624522;0;0;0;0;0;0;0;0;0;0,00566323925582283;0;0
"przemian";0,00576160817589916;0;0;0,00587829897439839;0,0040735580612059;0;0;0;0;0;0;0;0;0;0;0;0,00509194757650737;0;0;0
"przemiana";0,0115232163517983;0,00527710930656219;0;0,00587829897439839;0;0;0,00468130664291807;0;0;0;0;0;0;0;0;0;0;0;0;0
"przemoczyc";0;0;0;0;0;0;0;0;0,00448248666966672;0;0,00495080617246772;0;0;0;0;0;0,0101838951530147;0;0,00580482023721841;0
"przemowic";0,00576160817589916;0;0;0;0;0;0,00936261328583614;0;0;0;0;0;0;0,00599981419867535;0,0113080913712047;0;0;0;0;0
"przenikniony";0;0;0;0;0,0040735580612059;0,00455280018605365;0,00468130664291807;0;0;0;0;0;0;0;0;0;0,00509194757650737;0;0;0
"przepisowy";0;0;0;0;0,0040735580612059;0,0091056003721073;0;0;0;0;0;0,0048172782051605;0,00570498303412128;0;0;0;0;0;0;0
"przeprowadzac";0;0;0;0;0;0;0;0,00420639147624522;0,00448248666966672;0;0;0,0048172782051605;0;0;0;0;0,0101838951530147;0;0;0
"przesad";0;0;0;0,00587829897439839;0,0040735580612059;0;0;0;0;0;0;0;0;0;0;0,0058634547850691;0;0,00566323925582283;0;0
"przesladowac";0;0;0;0;0;0;0;0;0,00448248666966672;0,00609429946164662;0;0;0;0,00599981419867535;0;0,0058634547850691;0;0;0;0
"przesladowca";0,00576160817589916;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00753872758080312;0,0058634547850691;0;0,0113264785116457;0;0
"przeslanie";0,00576160817589916;0,00527710930656219;0;0;0;0;0;0;0,00448248666966672;0;0;0;0;0,00599981419867535;0;0;0;0;0;0
"przestroga";0;0,00527710930656219;0;0;0;0;0;0;0;0;0;0;0;0;0,00376936379040156;0,0117269095701382;0;0;0;0,00963455641032101
"przeszkodzic";0;0;0;0;0;0,00455280018605365;0;0;0;0,00609429946164662;0,00495080617246772;0;0;0,0119996283973507;0;0;0;0;0;0
"przeszlo";0;0;0;0;0,0040735580612059;0;0;0,00420639147624522;0;0;0;0;0;0,00599981419867535;0;0;0;0,00566323925582283;0;0
"przeszukac";0;0;0;0;0;0;0;0,00420639147624522;0,00448248666966672;0;0,00495080617246772;0,0048172782051605;0;0;0;0;0;0;0;0
"przetoczyc";0;0;0;0;0;0;0;0;0,00448248666966672;0;0,0148524185174032;0;0;0,00599981419867535;0,00753872758080312;0;0;0;0;0
"przewidywac";0;0;0;0;0;0,0091056003721073;0;0,00420639147624522;0;0;0;0;0;0;0;0,0117269095701382;0;0;0;0,019269112820642
"przewiesic";0;0;0;0;0;0;0;0;0,00896497333933344;0;0;0,0048172782051605;0;0;0;0;0,0101838951530147;0;0,00580482023721841;0
"przewodnik";0;0,0105542186131244;0;0;0;0;0;0;0;0,0426600962315263;0;0,00963455641032101;0;0,00599981419867535;0;0;0;0;0;0
"przeze";0;0,00527710930656219;0;0;0,0040735580612059;0;0;0;0,00448248666966672;0;0;0;0;0;0;0;0;0;0,00580482023721841;0
"przod";0;0;0;0;0;0;0;0;0;0;0;0;0,00570498303412128;0,0179994425960261;0,00376936379040156;0;0,00509194757650737;0;0;0
"przybleda";0;0;0;0;0,0040735580612059;0;0,00468130664291807;0;0;0;0;0;0,0114099660682426;0;0;0,0175903643552073;0;0;0;0
"przybyly";0;0,00527710930656219;0;0;0;0;0;0;0,00448248666966672;0;0,00495080617246772;0;0;0;0;0;0;0;0,00580482023721841;0
"przycisnac";0;0;0;0;0;0;0;0,0126191744287357;0;0;0;0;0,00570498303412128;0;0;0;0,00509194757650737;0,00566323925582283;0;0
"przydzielic";0;0;0;0;0,0081471161224118;0,0091056003721073;0,00468130664291807;0;0;0;0;0;0;0;0;0;0;0;0;0,00963455641032101
"przyjacielski";0;0,00527710930656219;0,00535006473476351;0;0;0;0;0;0;0;0,00990161234493545;0,0048172782051605;0;0;0;0;0;0;0;0
"przyjaciolka";0;0;0;0;0;0,0091056003721073;0,0140439199287542;0;0;0,00609429946164662;0;0,0048172782051605;0;0;0;0;0;0;0;0
"przyjaznie";0;0;0,010700129469527;0;0;0,0182112007442146;0,00468130664291807;0;0;0;0;0,0048172782051605;0;0;0;0;0;0;0;0
"przyjemne";0;0,0105542186131244;0;0,00587829897439839;0,0040735580612059;0,00455280018605365;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przykladowy";0;0;0,00535006473476351;0,00587829897439839;0;0;0;0,00420639147624522;0;0;0;0;0;0;0;0,0058634547850691;0;0;0;0
"przykrywac";0;0;0;0;0;0;0;0;0,00448248666966672;0;0,00990161234493545;0,0048172782051605;0,00570498303412128;0;0;0;0;0;0;0
"przylaczyc";0,00576160817589916;0;0;0;0;0,00455280018605365;0;0;0;0;0;0;0;0,00599981419867535;0;0;0,00509194757650737;0;0;0
"przylapac";0;0;0;0;0;0;0;0;0,00448248666966672;0;0,00495080617246772;0,00963455641032101;0;0;0;0;0;0;0,00580482023721841;0
"przylegac";0;0;0;0;0;0;0,00468130664291807;0;0;0;0;0,0048172782051605;0;0;0,00376936379040156;0;0;0,00566323925582283;0;0
"przylgnac";0;0;0;0;0;0;0;0;0,00448248666966672;0;0;0;0,00570498303412128;0,00599981419867535;0,00376936379040156;0;0;0;0;0
"przymocowac";0;0;0;0;0;0;0;0;0;0;0;0,00963455641032101;0;0;0,00376936379040156;0;0,00509194757650737;0,00566323925582283;0;0
"przyniesione";0;0;0;0;0;0;0;0,00420639147624522;0;0,00609429946164662;0;0,0048172782051605;0;0,00599981419867535;0;0;0;0;0;0
"przypadly";0;0;0,00535006473476351;0;0;0;0,00468130664291807;0;0;0;0;0;0,00570498303412128;0,00599981419867535;0;0;0;0;0;0
"przypatrywac";0;0;0;0;0;0;0;0;0;0;0,00990161234493545;0,0048172782051605;0;0;0;0;0;0;0,0116096404744368;0,00963455641032101
"przypiac";0;0;0;0;0;0,00455280018605365;0,00468130664291807;0;0;0;0;0;0,00570498303412128;0;0,00376936379040156;0;0;0;0;0
"przyprawa";0,034569649055395;0,0158313279196866;0,010700129469527;0,0176348969231952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przyprowadzic";0;0;0;0;0;0;0;0,00420639147624522;0;0;0;0;0,0114099660682426;0;0,00376936379040156;0;0,0152758427295221;0;0;0
"przystanac";0;0,0105542186131244;0;0;0;0;0;0,00841278295249044;0,00448248666966672;0;0;0,0144518346154815;0;0;0;0;0;0;0;0
"przystanek";0;0;0;0;0;0;0;0;0,0134474600090002;0,00609429946164662;0,00495080617246772;0,00963455641032101;0;0;0;0;0;0;0;0
"przywiezc";0;0;0;0;0;0;0;0;0;0,00609429946164662;0,00990161234493545;0;0;0;0,00376936379040156;0;0;0,00566323925582283;0;0
"przywrocic";0;0;0;0,00587829897439839;0;0;0,00468130664291807;0,00420639147624522;0,00448248666966672;0;0;0;0;0;0;0;0;0;0;0
"pstryknac";0;0;0;0,00587829897439839;0;0;0;0;0;0,00609429946164662;0,00495080617246772;0,0048172782051605;0;0;0;0;0;0;0;0
"psychika";0;0,00527710930656219;0;0;0;0;0;0;0,00448248666966672;0,00609429946164662;0,00495080617246772;0;0;0;0;0;0;0;0;0
"ptasi";0;0,0211084372262487;0;0;0;0;0;0;0;0;0,00990161234493545;0,0048172782051605;0;0,00599981419867535;0;0;0;0;0;0
"publicystka";0,00576160817589916;0,00527710930656219;0,00535006473476351;0,00587829897439839;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"publiczny";0;0;0;0,00587829897439839;0;0;0;0,00420639147624522;0;0,00609429946164662;0;0;0;0;0;0;0;0,00566323925582283;0;0
"pudelko";0;0;0;0;0;0;0;0;0,00448248666966672;0;0,00495080617246772;0,0144518346154815;0;0;0;0;0;0,00566323925582283;0;0
"purpurowy";0;0;0;0;0;0,00455280018605365;0;0;0;0;0;0;0;0,00599981419867535;0;0;0,00509194757650737;0,0169897177674685;0;0
"pustelniczy";0,00576160817589916;0;0;0;0;0;0;0;0;0;0;0;0,00570498303412128;0;0;0;0;0,00566323925582283;0,00580482023721841;0
"rabin";0;0,0211084372262487;0;0;0;0;0;0;0,0134474600090002;0,00609429946164662;0;0,028903669230963;0;0;0;0;0;0;0;0
"rachunek";0;0;0;0;0;0;0;0,00420639147624522;0;0;0;0,0048172782051605;0;0;0;0;0,0101838951530147;0;0;0,00963455641032101
"rachunki";0;0;0;0,00587829897439839;0;0;0;0;0;0;0,0148524185174032;0,0048172782051605;0;0;0;0;0;0;0;0,00963455641032101
"radwan";0,00576160817589916;0,00527710930656219;0,00535006473476351;0,00587829897439839;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"randka";0,00576160817589916;0;0;0;0,0040735580612059;0,00455280018605365;0;0;0,00448248666966672;0;0;0;0;0;0;0;0;0;0;0
"ratunkowy";0;0;0;0;0,0122206741836177;0;0,00468130664291807;0,00420639147624522;0,00448248666966672;0;0;0;0;0;0;0;0;0;0;0
"realizowac";0;0;0,00535006473476351;0,0176348969231952;0;0;0,00468130664291807;0;0;0;0;0;0;0;0,00376936379040156;0;0;0;0;0
"rebirther";0,00576160817589916;0,00527710930656219;0,00535006473476351;0,00587829897439839;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"recenzja";0,00576160817589916;0,00527710930656219;0,00535006473476351;0,0117565979487968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"recytowac";0;0;0;0;0,0040735580612059;0,00455280018605365;0;0;0,00448248666966672;0;0;0,0048172782051605;0;0;0;0;0;0;0;0
"recznik";0;0;0;0,00587829897439839;0;0,00455280018605365;0;0;0;0;0,00990161234493545;0;0;0;0;0;0;0;0,00580482023721841;0
"redakcja";0;0;0;0;0;0;0;0;0,0493073533663339;0,0731315935397594;0,0594096740696127;0,0144518346154815;0;0;0;0;0;0;0;0
"redanii";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00599981419867535;0,00753872758080312;0,0175903643552073;0,0712872660711032;0;0;0
"regreserka";0,00576160817589916;0,00527710930656219;0,00535006473476351;0,00587829897439839;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"reiki";0,0979473389902858;0,0949879675181194;0,112351359430034;0,0411480928207887;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"reklama";0,00576160817589916;0;0,00535006473476351;0;0;0;0;0;0,0134474600090002;0,0182828983849399;0;0;0;0;0;0;0;0;0;0
"religijny";0,00576160817589916;0,0105542186131244;0,010700129469527;0,0117565979487968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"reprezentowac";0,00576160817589916;0;0,00535006473476351;0;0;0;0;0;0;0;0;0;0;0,0119996283973507;0;0;0,00509194757650737;0;0;0
"rewelacja";0;0;0;0;0;0,00455280018605365;0;0;0,00896497333933344;0,00609429946164662;0;0,0048172782051605;0;0;0;0;0;0;0;0
"rezerwa";0;0;0;0;0;0;0;0;0,00448248666966672;0;0,00495080617246772;0,0048172782051605;0;0;0,00376936379040156;0;0;0;0;0
"rezygnowac";0,00576160817589916;0;0;0,00587829897439839;0;0;0,00468130664291807;0;0;0;0;0;0;0;0;0;0;0,00566323925582283;0;0
"roic";0,00576160817589916;0;0;0;0;0;0;0;0;0;0,00495080617246772;0;0,00570498303412128;0;0;0;0,00509194757650737;0;0;0
"rokosz";0;0;0,00535006473476351;0,00587829897439839;0;0;0;0;0;0;0;0;0;0,00599981419867535;0;0;0,00509194757650737;0;0;0
"rokowac";0;0;0;0,00587829897439839;0,0040735580612059;0,013658400558161;0;0;0;0;0;0;0;0,00599981419867535;0;0;0;0;0;0
"romantyczny";0,00576160817589916;0;0;0;0,0040735580612059;0;0;0;0,00448248666966672;0,00609429946164662;0;0;0;0;0;0;0;0;0;0
"roslina";0;0,0105542186131244;0,010700129469527;0,0176348969231952;0,0081471161224118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"rosly";0;0;0;0;0;0;0;0;0,00448248666966672;0;0,00495080617246772;0;0;0;0,00376936379040156;0;0,0101838951530147;0;0;0
"rosyjski";0;0;0;0;0;0;0;0;0,00896497333933344;0,00609429946164662;0,00495080617246772;0,0048172782051605;0;0;0;0;0;0;0;0
"row";0,00576160817589916;0;0;0;0;0;0;0;0,0358598933573338;0;0,00495080617246772;0;0;0;0,00376936379040156;0;0;0;0;0
"rownac";0;0;0;0;0,0040735580612059;0;0;0;0;0;0;0;0;0;0,00753872758080312;0;0;0,00566323925582283;0,0116096404744368;0
"rozbierac";0;0;0;0;0;0;0;0;0;0;0;0;0,00570498303412128;0,00599981419867535;0;0;0;0,00566323925582283;0,00580482023721841;0
"rozdzielic";0;0;0;0;0,0040735580612059;0,00455280018605365;0;0,0126191744287357;0;0;0;0;0;0;0;0;0,00509194757650737;0;0;0
"rozeprzec";0;0;0;0;0;0;0;0;0,00448248666966672;0;0,00495080617246772;0;0;0;0;0,0058634547850691;0;0;0,00580482023721841;0
"rozgladajac";0;0;0;0;0;0;0;0;0,00448248666966672;0;0,00990161234493545;0;0,0114099660682426;0;0;0;0,00509194757650737;0;0;0
"rozladowac";0,0115232163517983;0;0;0;0,0040735580612059;0,00455280018605365;0,00468130664291807;0;0;0;0;0;0;0;0;0;0;0;0;0
"rozmaity";0;0,00527710930656219;0,00535006473476351;0,00587829897439839;0;0;0;0;0;0;0,00495080617246772;0;0;0;0;0;0;0;0;0
"rozmowny";0;0;0;0;0;0;0;0;0;0,00609429946164662;0,00495080617246772;0,0048172782051605;0;0;0;0,0058634547850691;0;0;0;0
"rozpuscic";0;0,00527710930656219;0;0;0;0,00455280018605365;0;0;0;0;0;0;0;0;0,00376936379040156;0,0117269095701382;0;0;0;0
"rozrzucic";0;0;0;0;0,0040735580612059;0;0;0;0,00448248666966672;0;0;0;0;0;0,00376936379040156;0;0;0;0,00580482023721841;0
"rozstanie";0;0,0105542186131244;0;0;0;0,00455280018605365;0;0;0,00896497333933344;0;0;0;0;0;0;0;0;0;0;0,00963455641032101
"rubinowy";0;0;0;0;0;0;0;0;0,00448248666966672;0;0;0;0;0;0;0;0,00509194757650737;0,00566323925582283;0;0,00963455641032101
"rumak";0;0;0;0;0;0;0;0;0;0;0,00495080617246772;0;0;0;0,00376936379040156;0;0;0,00566323925582283;0,00580482023721841;0
"ryk";0;0,00527710930656219;0;0;0;0;0;0;0;0;0;0;0,0285249151706064;0;0,00753872758080312;0;0;0;0,00580482023721841;0
"rym";0;0;0;0;0;0;0;0;0,00896497333933344;0,00609429946164662;0;0;0;0,00599981419867535;0,00376936379040156;0;0;0;0;0
"rysy";0;0;0;0;0;0,0091056003721073;0;0,00841278295249044;0;0;0;0;0;0;0;0;0;0;0,00580482023721841;0,00963455641032101
"rzadkosc";0;0,00527710930656219;0;0;0;0;0;0;0;0;0;0;0;0;0,00376936379040156;0,0058634547850691;0;0,00566323925582283;0;0
"rzeczowy";0,00576160817589916;0;0;0;0;0;0;0;0;0,00609429946164662;0;0;0;0;0,00376936379040156;0;0;0;0,0174144607116552;0
"rzeke";0;0;0;0;0;0;0;0;0;0;0;0;0;0,0119996283973507;0;0,0058634547850691;0,00509194757650737;0,0113264785116457;0;0
"saczyc";0;0;0;0;0;0;0;0;0,00448248666966672;0;0;0;0;0;0,00376936379040156;0;0,00509194757650737;0,00566323925582283;0;0
"sadzac";0;0;0;0;0,0081471161224118;0;0,00468130664291807;0;0;0;0,0148524185174032;0;0;0;0,00753872758080312;0;0;0;0;0
"sakiewka";0;0;0,00535006473476351;0;0;0;0;0;0;0;0;0;0;0,0299990709933768;0,00376936379040156;0,0058634547850691;0;0;0;0
"sakwa";0;0;0;0;0;0;0;0;0;0;0;0;0,0114099660682426;0;0;0,0117269095701382;0,00509194757650737;0;0;0,028903669230963
"samodzielny";0;0;0;0,0117565979487968;0;0;0;0;0;0;0,00495080617246772;0,0048172782051605;0;0,00599981419867535;0;0;0;0;0;0
"samopoczucie";0;0,0158313279196866;0,0267503236738175;0,00587829897439839;0;0;0;0;0;0;0;0;0;0,0119996283973507;0;0;0;0;0;0
"sasiad";0;0;0;0,00587829897439839;0;0;0;0;0,00448248666966672;0;0,00990161234493545;0,00963455641032101;0;0;0;0;0;0;0;0
"schemat";0,0115232163517983;0;0;0,00587829897439839;0,0040735580612059;0,00455280018605365;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"schodek";0;0;0;0;0;0;0;0;0;0,00609429946164662;0,00495080617246772;0,00963455641032101;0;0;0;0,0058634547850691;0;0;0;0
"sciagac";0;0;0;0;0,0040735580612059;0;0,00468130664291807;0,0126191744287357;0;0;0;0;0;0;0;0,0058634547850691;0;0;0;0
"sciekac";0;0;0;0;0;0;0;0;0;0;0,00495080617246772;0;0,00570498303412128;0,00599981419867535;0;0;0;0;0,00580482023721841;0
"sekreta";0;0,00527710930656219;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0058634547850691;0,00509194757650737;0;0;0,00963455641032101
"sekretariat";0;0;0;0;0;0;0;0;0,00448248666966672;0,0243771978465865;0,0198032246898709;0,00963455641032101;0;0;0;0;0;0;0;0
"sekretny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00376936379040156;0,0234538191402764;0,0101838951530147;0;0,0116096404744368;0
"senny";0;0;0;0;0;0;0,00936261328583614;0;0;0;0,00495080617246772;0;0;0;0;0;0;0,00566323925582283;0,0174144607116552;0
"siadajac";0;0;0;0;0;0,0091056003721073;0;0,00420639147624522;0,00448248666966672;0,0121885989232932;0;0;0;0;0;0;0;0;0;0
"siatka";0;0;0;0;0;0;0;0;0,00448248666966672;0;0;0;0;0,00599981419867535;0,00376936379040156;0;0,00509194757650737;0;0;0
"siec";0;0;0;0;0;0;0,00468130664291807;0,00420639147624522;0;0;0;0;0;0,0119996283973507;0;0;0;0;0,00580482023721841;0
"siegajac";0;0;0;0;0;0;0;0;0;0;0;0,0048172782051605;0,00570498303412128;0;0,00376936379040156;0;0;0,00566323925582283;0;0
"skadze";0;0;0;0;0;0,00455280018605365;0;0;0;0,00609429946164662;0;0;0;0;0;0,0058634547850691;0,00509194757650737;0;0;0
"skaleczenie";0;0;0;0;0;0;0,00468130664291807;0,00420639147624522;0,00448248666966672;0;0;0;0;0;0;0;0;0,0169897177674685;0;0
"skarb";0,00576160817589916;0;0;0,00587829897439839;0,0040735580612059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00963455641032101
"skellige";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0113080913712047;0,0058634547850691;0,00509194757650737;0,0113264785116457;0;0
"sklepienie";0;0;0;0;0;0;0;0;0,00448248666966672;0;0;0,0048172782051605;0;0;0;0,0058634547850691;0;0;0;0,00963455641032101
"sklonny";0;0;0;0;0,0040735580612059;0,00455280018605365;0;0,00420639147624522;0;0;0;0;0;0;0;0,0058634547850691;0;0;0;0
"skojarzyc";0;0;0;0;0;0;0;0;0,00448248666966672;0,00609429946164662;0;0,0048172782051605;0;0;0;0;0;0;0;0,00963455641032101
"skomentowac";0;0;0;0;0;0;0;0;0;0;0;0,0048172782051605;0,00570498303412128;0,00599981419867535;0;0;0;0,00566323925582283;0;0
"skrecac";0;0;0;0;0;0;0;0;0,00448248666966672;0;0;0,00963455641032101;0;0;0,00753872758080312;0;0;0;0,00580482023721841;0
"skrepowac";0;0;0;0;0;0;0,00468130664291807;0;0;0;0,0148524185174032;0;0,00570498303412128;0;0,00753872758080312;0;0;0;0;0
"skrocic";0;0;0;0;0;0;0;0;0,00448248666966672;0;0;0;0,00570498303412128;0,00599981419867535;0;0;0;0;0,00580482023721841;0
"skroic";0;0;0;0;0;0;0;0,00420639147624522;0;0,00609429946164662;0,00495080617246772;0,0048172782051605;0;0;0;0;0;0;0;0
"skrupulatny";0;0;0;0;0,0040735580612059;0,00455280018605365;0;0;0,00448248666966672;0,00609429946164662;0;0;0;0;0;0;0;0;0;0
"skryty";0;0;0;0;0;0;0;0,00420639147624522;0,00896497333933344;0;0;0;0;0,00599981419867535;0;0;0;0,00566323925582283;0;0
"skrzynia";0;0;0;0;0;0;0;0;0,00448248666966672;0,0304714973082331;0;0;0,0114099660682426;0;0;0;0;0,00566323925582283;0;0
"skrzyzowac";0;0;0;0;0,0040735580612059;0;0;0,00420639147624522;0;0;0;0;0,0114099660682426;0;0,00753872758080312;0;0;0;0;0
"skulony";0;0;0;0,00587829897439839;0;0,0091056003721073;0;0;0,00448248666966672;0;0,00495080617246772;0;0;0;0;0;0;0;0;0
"slabnac";0;0,00527710930656219;0,00535006473476351;0;0;0;0;0;0;0;0;0,0048172782051605;0,00570498303412128;0;0;0;0;0;0;0
